Prd_id,Review #,Date,Reviews,Helpful
20,101,1543088571,Love this mask. I am a side and stomach sleeper and turn a lot. With the hose and swivel on top of my head I can move around easily. The nasal cushion is so soft that I could barely feel it while asleep. I would find myself waking up and feeling for it to make sure it was still on. I do not like to use masks that touch the bridge of my nose. And this eliminates that. The only flaw is that I have to wear my hair in a ponytail placed above the strap around my head. It will slip off and I need the pony to keep it in place. And now I am having hair issues due to sleeping with a rubber band in my hair every night.,1
20,102,1542838136,I think Dream Wear is a good product. I'm just having a hard time with it as far as fit goes.,0
20,103,1542688679,This is by far the best mask I have worn.,0
20,104,1542119121,I have used this mask for a few nights after 3 months of using the Wisp. Tonight I am going back to the Wisp. It\\u2019s supposed to be cleaned daily and that requires removing the cloth frame and I have had a very hard time getting it to fit well. Every night I wake up and have to push the straps on the back of my head down. This wakes me up several times per night. If I loosen the straps it creates large leaks. Last night my boyfriend said it sounded like I was on life support. Ive has to sleep on my back because it pushes sideways when I\\u2019m on my side and creates gaps. Unfortunately I\\u2019ll be returning this mask,0
20,105,1541532054,This was a replacement from the previous mask. works great with the MW nasal pillow this time ..  thanks,0
20,106,1541171859,"I have been on CPAP for some 25 years and have been through lots of masks.  This is the simplest, easiest to use, and most comfortable I have ever encountered.  And it works!  I am left wondering, ""Where has this mask been all my life?""",1
20,107,1540909401,Doesn't keep a seal when sleeping on your side.,0
20,108,1540909399,Doesn't keep a seal when sleeping on your side.,0
20,109,1539712356,"I started wearing a mask about 4 years ago.  My compliance has been horrible because I could not find a mask that I could actually stand wearing all night - would end up throwing it off in my sleep.  I tried nasal pillows.  I tried a full face mask.  Then I tried this.  Super comfortable.  Super quiet.  Super manageable \\u2013 I can actually itch my nose or whatever else on my face without disturbing the mask or my sleeping wife. (not the case with a full face mask)  Suddenly my events per night are almost zero.  And my compliance is thru the roof.  Thank the Lord almighty!  P.S.  If you are like me you will also need a chin strap to keep your mouth closed, but the one they sell here is comfy and no big deal.",0
20,110,1539157797,"This design is much better that the older ""over the nose"" mask.  With the old mask, the bridge of my nose was extremely irritated.  Even using a cushion under it did not help.  The old mask would also collect water as I slept.  So far, I have had a better experience with this mask once I figured out how to wear it properly and stopped the air leaks.  A big Thank You goes out to cpap.com for making a user friendly site!",0
20,111,1539031939,"I am new to cpap.  But this has been life changing in a good way.  This equipment is so easy to use and more comfortable than I thought.  I'm still getting used to the routine, but from what I have heard and read I was expecting a struggle.  The Cpap.com representative was right on with her suggestions to me.  I have no plans to change anything, though it's comforting to know that they have an exchange program if I need to.\\r\\nI have been able to track my experience with the Bluetooth capability in the machine.  I highly recommend a humidifier and a heated hose.  They may sound like luxuries but particularly in our dry climate, they are necessary.  This type of nasal mask is light and comfortable, and the hose connection at the top of the head is really easy to accommodate, I look it over our headboard and never notice it.  Well, so far so good.  I hope this helps make the choice easier for someone else.",0
20,112,1538743246,I've been using a CPAP for 15 years and have tried several masks. It wasn't until I bought a DreamWear mask\\/headgear that I found one that let me roll over and sleep soundly. I strongly recommend it to anyone!,0
20,113,1538703579,"I have tried numerous masks, full-face, nasal masks, nasal pillows and only the Nasal Aire was reasonably comfortable - UNTIL I tried this. Provides for freedom of movement and doesn\\u2019t irritate my nose at all!  This is now my go-to choice.",0
20,114,1538703577,"I have tried numerous masks, full-face, nasal masks, nasal pillows and only the Nasal Aire was reasonably comfortable - UNTIL I tried this. Provides for freedom of movement and doesn\\u2019t irritate my nose at all!  This is now my go-to choice.",0
20,115,1538665980,I had one before and tried another type but found the other nose insert causes bleeding.  This mask is very comfortable and fits outside the nostrils. My wife says she is sleeping better because it makes no noise.,0
20,116,1538663240,This mask is so comfortable! No more sore nose from nasal pillows. I can even lie on my side without a mask leak.,0
20,117,1538566818,Best mask ever used.,0
20,118,1535817731,"Wonderful idea with soft airway along each side of face. Lightest and most comfortable of any mask I have worn in over 15 years -- IF you are a back sleeper.  However, when I turn onto my side, I feel the air is restricted on that side.  Although the air can move across at your nose to the affected side, I feel the air is somewhat lessened to that pillow-side nostril. I will often use it to go to sleep on my back and switch it out during the night.",0
20,119,1529678313,After using a full mask for many many years making the switch to this style was easy and a pleasure.  I only wish I had done it years ago.,0
20,120,1529434141,I really like the DreamWear mask. Comfortable and functional.,0
20,121,1528477077,"If you're even remotely claustrophobic, this is the mask to use! So easy to put on\\/ remove and doesn't get in the way of my black-out eye mask. Hose attaches at the top of the frame, so no more ""boa constrictor around your neck"" while you sleep! Love it!",0
20,122,1528419475,"Of all the masks I\\u2019ve tried, this is the only one I can tolerate without issue. Might even go as far as to say I like it, well, no CPAP would be best but if I have to have one, this is the mask.",0
20,123,1527910963,"I love this mask, so comfortable to wear. The only downside is that it's hard to sleep on my side with it (subject to those ""leaks"") Still its my favorite mask, I've tried 4 other ones and this is at the top of my list!",0
20,124,1527265497,"Great mask that is much more comfortable than the previous ""over the nose"" mask that I have used for years.\\r\\nSleeping better with new mask and using CPAP all night. I sometimes have nasal congestion at night. With this mask I keep the mask on all night; with other mask used I would pull the mask off when have sinus congestion. \\r\\nThank you CPAP.com for what you do.",1
20,125,1526710990,This is a very comfortable mask that didn't leak even with high pressure-I'm at 17!,1
20,126,1526321484,"I liked the mask and it fit well for me, but I can hear the air coming through the hose since it is closer to my ears I guess.  If it wasn't for that I would reorder it.  So back to my wisp.",0
20,127,1526269663,"I have used a nasal mask for years and quite frankly, was a little afraid to try the DreamWear.  Glad I did! Never had a mask that left me feeling this free.  So far no issues with keeping the headgear on through the night like I've read in some reviews.  Love it!",0
20,128,1526131154,"This is my first time trying on this mask and it feels very lightweight. The mask did make my cheeks a bit itchy so please use the grey chin wraps that it comes with. It doesn't make my cheeks sweat, feels snuggly.",0
20,129,1526096813,"BUY AGAIN? No. It worked ok sleeping on my back. But on my side, it slipped and I could not keep it in place.",2
20,130,1525358094,"Very comfortable, lightweight, works great.",0
20,131,1524756566,"I loved the headgear compared to my old ResMed that had hard plastic connectors that dug into my head when I slept,  The DreamWear one only has Velcro on the sides and nothing hard in the back of the head section.  My only complaint is with a mustache I could not get a good seal.  It put a sore under my nose to get it tight enough.\\r\\n\\r\\nBut I was impressed enough to order the same product but with nasal pillow instead (like I have always used),  Everyone is different!",1
20,132,1524599924,"I tried both the nasal pillows mask from dreamwear and the gel nasal pillows. Liked the gel nasal pillow much better. Less nose irritation. My face is small, so had to add extra padding to with medium frame. Will order with small frame next time.",0
20,133,1524252651,Product is comfortable but sometimes hard to put on.,0
20,134,1524149137,"After wearing a Zest nasal mask for years (and getting temporary pressure marks on the bridge of my nose as well as strap marks on my face), I decided to give this a try.  The location of the air tube is much better in my opinion.  You won't have the same tugging issues that other masks give with the tube located below.  This mask feels so light, that it is almost like wearing nothing.  The interesting thing about this is that it doesn't put anything in your nostril like some CPAP ""nasal pillows"".  It just rests under your nose and stays with no leakage.  I wouldn't expect this to work as well as it did.  I primarily sleep on my back, but turn on my side later on during the night.  I have gotten some leakage when shifting to my side, but it just takes a slight adjustment after you turn.  This mask is so comfortable.  My sleep has been great.",0
20,135,1523625464,"Very comfortable and easy to get used to.  Not as bulky.  No-low leakage.  So far, so good.",0
20,136,1523411274,I've used a CPAP for over 15 years. This mask is so light weight and I don't wake up with strap marks that take hours to go away.,0
20,137,1523389321,very functional.  minimally invasive.  nice design.  works great.,0
20,138,1523389320,very functional.  minimally invasive.  nice design.  works great.,0
20,139,1523026450,I HAVE TRIED ALL OF YOUR DIFFERENT TYPES OF MASKS. THIS HAS BEEN BY FAR THE MOST COMFORTABLE AND EASIEST TO USE EVER. THE ONLY SUGGESTION I CAN MAKE WOULD BE TO ALLOW THE HEAD STRAP TO BE LOWER BECAUSE IT TENDS TO SLIDE UP WHILE ASLEEP.,0
20,140,1523023311,This is an excellent product. Fits the head and nose perfectly.,0
20,141,1522945237,I have been using this mask for just over a year and as of yet I cannot get the strap that goes around the back of my head to stay in place it will creep up during the night and I loose the seal and have to reset it. I love the design and feel I just need a strap that will go around my head below my ears.,0
20,142,1522436976,"My previous mask was more than 18 months old and starting to wear out. I bought a new one to replace it and it works great, as advertised.",0
20,143,1521941254,been going good..,0
20,144,1521911753,Not for side sleepers.  When slapping on your side it will constantly shift and no longer be over your nose.,1
20,145,1521831101,Wearing this mask makes me feel as though I\\u2019m in a safe place. I can read with it on and I sometimes wear it to watch television. I\\u2019m the only one I know who loves wearing a ClPAP mask,0
20,146,1521816071,The DreamWear mask is more confortable than a mask with nasal pillows. The down side is the DreamWear mask is louder than other masks I have tried. If you lie on your side the tubing will partically colapse redirecting the airflow to the other side of the mask causing increased air velocity resulting in more noise.,1
20,147,1521809079,Comfortable product.  Your service of sending the nasal packets helped with the sizing. Mobility is much better than other products I used in the past. Soft plastic material which will not create chaffing to around nose area.; although the rubber band that goes around the head is comfortable it pull hair. You do hear the forced air noise a bit louder than my previous product which was the nasal pillow type; I happy with this so far and will always look for improvements on newer innovation.,0
20,148,1521726788,"So far, I am very pleased.  No noise issue with the air coming through the side straps.  This was an experiment to see if I could avoid a full mask and not start breathing through my mouth.  It works.  The air pressure coming through the nose seems to encourage keeping my mouth closed.  So much less invasive. Also, the hose on top rather than in front makes it easy to read in bed with the mask just before falling asleep.  Will definitely keep it.",0
20,149,1521114635,"I can't imagine a better mask. This statement is from a mouth breather. I have been using a full face masks for about a year and I hated them. The full face mask would bruise my nose, leak, limit my movement and worst of all bloat my belly unimaginably. This last complaint is the worst because my belly discomfort would wake me up in the middle of the night for a couple of hours until it subsided. I don't know how I knew but I knew I was somehow swallowing air through my mouth and if I could only wear a different mask, one on my nose, things would be different. My doctor had zero answers for this condition. \\r\\nNow as I said I am a mouth breather and my lower jaw is going to fall back, and no amount of chin straps or mouth guards can stop it. However, I have hit on a combination that keeps my jaw in place enough to allow me to wear this mask. A doctor would probably not recommend this approach but it works for me. What I do is put a strip of medical tape across my mouth to keep my lips together and then I use Dr Dakota's chin wedge placed around my neck, preventing to a large degree my jaw from opening and falling back into my throat. It is still more of a hassle than not having any mask at all, but I am sleeping better, I have no leaks with this mask, I can move around and sleep in any position, and I no longer get any kind of bloating whatsoever. The only negative about it is that when I wake up my mouth is dry. \\r\\nMy last comments about this mask are these: it was very easy to adjust to fit. It took maybe two minutes working with it to get the right fit. It fits lightly on my face, meaning the straps can be surprisingly loose. I am surprised the straps can be so loose but still allow for any position sleeping and not leak. And lastly according to my Dream Mapper app I experience zero to maybe two hypopneas at night now compared to a much higher rate with a full face mask. I cannot recommend this mask enough.",1
20,150,1521055364,This is the second mask that I have tried and it is a keeper! I am a side sleeper and having the hose come out the back makes sleeping a lot more comfortable. No more hose in my way all the time; now I don't even know it is there. The mask is also much more comfortable than the nose pillows I was using before. They would cause me irritation and redness and this mask doesn't do that at all. Highly recommend!,2
20,151,1520650546,I have a waterbed and this works fine.  It's so heavy duty I don't think it will ever need replacement.  I've been on CPAP therapy for a little over a year.  I wish I would have gotten this sooner.  Until now the hose was a big problem.  Wrapped it around my neck or arms frequently.  Pulled the machine onto the floor once and inadvertently disconnected the hose many times.  With this device I have back freedom of movement.  Can roll from front to either side with no problems.  Thanks for this great product.,6
20,152,1520525245,This mask is head and shoulders better than the one it replaced.  I noticed an immediate difference as my sleep quality improved greatly .,3
20,153,1520441298,What a great mask. Love Love Love IT !!!!,2
20,154,1520269239,"I used the chat feature because I had a number of questions in picking a new mask. It has been some time since I bought one and there were many new options. I also travel frequently so having a smaller and lighter mask was not only an improvement for sleeping, but also for packing. The person on the chat took a good amount of time answering all my questions and making good recommendations to consider.\\r\\n\\r\\nI like this new mask. It's very different than my previous mask. I've been using it more than a week and I might need a little more fine tuning, but it seems to be working well. I also like that it's much quieter, as well as being smaller, than my old mask. The hose connection from the top of the head also works much better.",3
20,155,1519710654,"I finally found the solution to my problem of not being able to connect the DreamWear to my old headgear.  It is working well and I am enjoying the use of my DreamWear.  If you have not done so, please proceed with the payment.",0
20,156,1519613243,Im totally unsatisfied air leak when you move to your left or right.,2
20,157,1519136013,"I\\u2019ve tried several masks over the years and was using the Wisp.  I was pretty happy with it but it didn\\u2019t hold up too long and I was getting sore around my nose.  My doctor suggested the DreaWear- said all of his patients who had tried it were raving about it.  Now I see why!  No hose laying across your face that you have to move when you roll over, no strap marks in the morning, more variety to choose from to get the perfect fit, no leaks, relatively quiet and finally! A good night\\u2019s sleep!  Would highly recommend!",4
20,158,1518876573,"I was not impressed the first 3 nights however the problem was me and not the headgear.  I had to watch a YouTube video to correct my errors.  I downsized to a small nose piece and kept the medium(blue) straps and I was instantly 100% satisfied.  By far, the most comfortable mask\\/headgear I have worn.",6
20,159,1518716258,Can't keep mouth from dropping\\r\\nOpen during sleep. dries out so bad it chokes me awake\\r\\nAnd I can't swallow.,1
20,160,1518533544,Everything fit perfect and comfortable,1
20,161,1518485991,"the nose mask is very noisy, I could not get to sleep due to the noise, unfortunately I will be returning it.",1
20,162,1518448308,awesome,1
20,163,1518057218,"I am VERY happy with this mask. It fits well, doesn't slip around during the night, and I really like that it rests under my nose instead of just inside the nostrils like the nasal pillows I've worn for the past few years.",2
20,164,1518018661,"First let me say that this was one of the most comfortable masks I have ever worn.  15 years of CPAP, that is a lot.  works great for a back sleeper but as soon as I rolled on to my side, the leaks started.  could not find a position that would stop it.  I do think that if the nose pieces could be replaced with nostril inserts, it may work better.  I was sad to send it back.",0
20,165,1518012630,"This seems like a wonderful idea, but too limiting.Lay flat don't move or it moves also causing the hissing leaks.",1
20,166,1517925245,I use this with a Resmed 10. I started with a full mask but I had issues with it not staying in place because I sleep on my side with my face in the pillow. This dreamwear is very soft and flexible so comfortable with the face against the pillow.  I saw someone comment that this mask is a game changer and I agree.,3
20,167,1517329177,"I tried this to innovate, but ended up disappointed. The fit was not good and out too much pressure under the nose or it would leak. Nice idea, but it\\u2019s not working with this particular product.",0
20,168,1516981304,So far so good- only used it 3 times and still getting used to it,0
20,169,1516738660,This  item meets my needs and is not hard to adjust.,1
20,170,1516672167,"Very lightweight, minimal face coverage",0
20,171,1516373615,"I switched to this mask after using a nasal mask for several years. The fit is comfortable, and I like that the hose is up away from my face. Just what I hoped for.",0
20,172,1516235320,"product good, terrible service",0
20,173,1516121713,Excellent mask. All previous nasal masks I've used sometimes irritate my nose. This one does not extend into the nostrils and is the best mask I have ever used!,1
20,174,1515899514,I really love it,0
20,175,1515730359,"If you are a nasal pillow user, this mask is awesome! It offers a superior seal at the nose and comfortable overall fit. The best feature is the head mounted tube connector. The design really does a great job of eliminating problems with the hose getting stuck on body parts and trapped under your face when you turn.",2
20,176,1515639009,"I have been using a puritan Bennett breeze with nasal pillows for 9+ years.  I tried this because the breeze is hard to find as a replacement.  I wish this had come with a little better instructions instead of having to wing it.  The sizing tool showed I should be using a medium and that produced a night with air leaks so I tried the small and that was uncomfortable.  Tried the medium again but much tighter and it was uncomfortable.  went to the wide medium and it appears to fit better.  We will see tonight as I just changed to it in the middle of last night.  I will try to update after that.  Even with all the trial and error I really like this ""mask"" and will figure out a way to make it work because it is very comfortable in all positions and as long as I am on my back it seals really well!",5
20,177,1515626161,"I recently ordered and received my second DreamWear Nasal CPAP Mask.  It is actually my third mask, as I had been part of the manufacturer's trials as the mask was being developed.  I then purchased the mask as soon as I saw it had been released retail.  I now had the mask so long, I had no choice but to replace it!  Again, this is the most comfortable and unobtrusive mask I have ever used.  Comfortable, to delivers a steady flow of air all night, and is perfect for me as a restless sleeper, continually changing positions through the night.  All size nose pieces are included with each mask, so you should have no issue finding the right size for you!  Try it and see for yourself.  I will most likely NEVER change mask styles\\/models again; only repurchase this one when it is necessary as long as it is available.",4
20,178,1515613712,"This is one of the best masks I have ever purchased.  While it takes a little practice positioning exactly right, once you find the right spot, it is an uninterrupted restful night sleep.",2
20,179,1515535508,"I have tried several masks and until I tried this mask, the Wisp had been my go to mask.  First of all, the DreamWear mask attaches at the top of the head which means you don't have this hose pulling on your face mask and displacing it in the middle of the night.  Mine just lays behind my pillow where it can be ignored.  Secondly, it doesn't leave marks on your face.  It's frustrating when you have strap marks for hours after you take your CPAP mask off.  The few times I have noticed any strap marks, they were minor and disappeared in a short time.  Thirdly, it's really comfortable.  I have tried nasal prongs and hated them.  After a few days, my nostrils became irritated, even after trying the different sizes included.  And even the wisp, when slightly displaced during sleep, can leak air and hiss.  I have almost no problems with the DreamWear mask leaking, and when it does, it's quite minor and easily repositioned.  I would recommend this mask to anyone!",5
20,180,1515420684,"I have been using the Dreamwear Nasal CPAP mask with headgear for over two years now.  I just ordered this replacement mask.  It is by far the most comfortable mask I have tried (of at least 4 of all types and styles i.e. full mask, partial mask, different brands, etc.). It is by far my favorite!",5
20,181,1515334079,"I normally use the mask that covers your nose but I decided to try this instead. I've only been using it a few days but I am liking it so far. Most of the over the nose masks I have used have the hose plug in at the nose area. The hardest part of this mask is getting used to the hose attaching at the top. The mask is very comfortable. I have a mustache but get no leakage. I can lay on my side or face down much more comfortably than with an over the nose mask but the noise is quite a bit louder when I do. There is some irritation at my nostrils as I get used to this but I am hoping that will fade. It's not bad or overly painful. Just when I wake up, I can tell I had something there all night.",3
20,182,1515188273,"I wanted to like this mask, but the small mask was too small and the others were too big and leaked. It's very comfortable if you can make the size work for you.",2
20,183,1515188232,"DreamWear is, by far, the most comfortable mask and headgear I have worn in the 10 years I've used CPAP.  While I would personally prefer a little better adjustment for the headgear, overall this unit is well worth the $109 cost.  I hope I never have to go back to the old styles.",2
20,184,1514826978,"Great design and fit, however being a huge snorer will not work keepin your mouth open. If you can sleep with your mouth open I would highly recommend.!!",1
20,185,1514658201,I can breathe much better with the nasal cpap versus the full face mask.,3
20,186,1514061409,I was really unsure about trying this after reading some of the reviews. Not sure why anyone would not love this but I got my first cpap in early October 17 and it\\u2019s been a nightmare trying to sleep. I first got a nasal pillow from company my insurance provided and it made my nose really sore. I thought about trying the dream wear and they told ne I should try a full face. The other thing is that during ramp up the air kept blowing my mouth open and I woke up every night. Went to full face and it was worse. Absolutely hated it. Insurance will not let me change again until the end of January.  No way I wanted to wait until end of January with a full face that long. To buy the dream wear from company insurance making me work with $150. Again not sure if I was going to like it without giving a try. Did an extensive search and found cpap.com.  So glad I did. Got the new mask in just a few days and I love it!   The head piece fits great and it\\u2019s adjustable.  I read some said it\\u2019s noisy. I sure do not think so. I can sleep on my side again. Not crazy about hose on top of head but better than other way. It\\u2019s very soft and zero issue with it sealing. I am a med size woman the small nose piece with med headgear is perfect.  I am very happy I got this and glad I didn\\u2019t consider the other reviews.,8
20,187,1513701754,These masks are great!,1
20,188,1513445399,The Dreamwear product is much softer and I do not wake up from my nose hurting when I was sleeping and using the nose pillow.,2
20,189,1513350253,"Have used this now for 4 nights. Even though I measured out at A M, the Small cushion is working. Have liked not having the protruding hose coming out from my face. I am A side sleeper, so this has made my sleep experience more restful, also allowing me better movement during the night.",2
20,190,1513265460,Misleading,0
20,191,1512829516,Comfortable and unobtrusive.  It feels like you are not wearing anything.  Great for everyone.,3
20,192,1512675121,"I like how lightweight this assembly is and the hose swivel on top of my head. But the head strap only mounts to two places, so there's nothing to keep it from sliding on the back of my head. That changes the fit of the mask, and unless the mask is positioned perfectly, I can't breathe. I tried hair clips to keep the head strap in place, but that was only marginally effective.",2
20,193,1512576328,"I sent it back after only one night, the worst night of sleep in months.  The head strap is also the air tube.  All night I got to listen to the air rushing through the strap\\/tube.  And the seal on the nostrils wasn't great either.",3
20,194,1512573956,"DreamWare  is an ingenious combination of form and function.  It is very lightweight and is as close to the feeling you are not wearing a mask as you can get.  It functions perfectly and fits as snugly as needed with the adjustable straps. The included sizing option measurement tool, and nasal fittings \\r\\nwork exactly as intended. For me, medium size is ideal...and I have a large head.\\r\\n\\r\\nWonderful mask!",4
20,195,1512492060,"Best mask. I use to have nasal and full face and they don't even come close. The nasal and full face are a distraction when trying to sleep. Nasal mask not good when having allergies and other types of nasal congestion. Full face seems to be limited in sleeping positions and I am not a back sleeper.\\r\\n\\r\\nDrawbacks, 1). Head gear seems to slip. 2). When breathing the sound can be carried thru the passages on the headgear which can be a distraction. Control the breathing a little and it is really good.",2
20,196,1512483849,Works great,0
20,197,1512483463,"The mask was minimal in size and the silicone cushions were soft, but I just didn't get good sleep using it. As soft as the silicone nose piece was, I still got a little irritation with it resting against my nostrils which was surprising to me. I'm sure the mask would work great for some people, and encourage people to try it.",2
20,198,1512483099,Love love love it. Favorite so far.,1
20,199,1512049691,"Very pleased!  I wanted to try something new since I have always used a over the nose mask.  The bridge of my nose was so sore and red everyone would ask what was wrong with me.  I Tried this new mask only because it came with free return insurance.  I had to play with the different sizes to find the one that worked for me and the strap adjustments as well.  I love it!  I can see better, lay on my side easier and my nose is feeling much better now.  I would highly recommend this new mask.",7
20,200,1512007554,"I tend to change positions frequently when I sleep and each time I do, this mask loses its seal, starts leaking air, and wakes me up. I didn't last a night with this mask before switching it out for another.",1
20,201,1511997105,Cap user for over 15 years. Of all the masks I've ever used the Dreamwear Mask is by far superior to them all.  No more repositioning the hose during the night.  Nasal pillow design is fantastic.  Air vent is perfect.  I love this mask.  Closest thing to having no mask at all.,5
20,202,1511182309,probably the most comfortable I have used but because the seal isn't good it is very noisy. i have tried all the sizes of the nose pieces.,0
20,203,1510177009,"I was only able to use this mask for a few minutes on the first night. I\\u2019m used to the full face mask. So having to only brief reminder does make me feel like I was not getting an air.   The second night was better, I wore it for about three or four hours. I\\u2019m going to keep trying every night until I build up to a full night of wear.   I think it should work out pretty well, like everything, it will just take some getting used to something new.",4
20,204,1510154615,Didn\\u2019t work very well for me. To much air pressure went through it to fast I couldn\\u2019t tolerate it. Sent it back after one try.,2
20,205,1509635360,Very comfortable. The best I have tried.,2
20,206,1509376537,I have used this for almost 1 year and find that it works well.  You do have to have the strap adjusted tight enough to make the nose seal firm.  It is great to be able to see and to sleep on my side.,4
20,207,1509299080,"Plus - Finally a mask that doesn't leave any marks.\\r\\nMinus - The medium frame is too big. I had to double up the Velcro straps to get it tight enough to seal the cushion tmy face, but the tightness hurts on the back of my head since I sleep on my back. It took a couple of tries to find the right cushion.  The little exhale slit gives off a high pitched hiss.  Designer should consider using a pinhole instead. If you have even a slight runny nose, it doesn't seal and the rainout makes as hissing noise.",3
20,208,1508856770,"This is my second Dreamwear CPAP mask, my first one is now being used for my travel kit. It is an outstanding product that lets me get a good nights sleep even though I tend to toss and turn in my sleep. I highly recommend it to anyone.",3
20,209,1508592460,"I was hopeful this mask would be more comfortable than the nasal pillows...loved the hookup for hose up top, but I have tried all the sizes of the nasal and none of them work.  It leaks air and disturbs my sleep and my husbands too.  Sorry to say, returning it.",2
20,210,1508337216,Very happy with service and product.,1
20,211,1508289114,I like the performance of the mask. The nasal piece of medium was correct but the mask size medium feel to small. The air inlet valve presses down on head and leaves a mark. I must have missed that I could order a large mask with the medium nose piece. Wish I had....,0
20,212,1508165153,"If you start sleeping on your back and roll over on your side, the mask comes unseated.  I think a more substantial strap would help but as it is now, not worth it.",1
20,213,1507751727,"Could not get this to seal, not once. Not even laying on my back.",3
20,214,1507639337,saved over 50% on price of item vs other supplier I had been buying from.,1
20,215,1507301288,So much more comfortable than my old masks. Allows for a lot more head movement without impeding the air flow. Easy to watch tv in bed before falling asleep. It's the best.,0
20,216,1507149897,"This product is more comfortable than the face mask. While I was constantly adjusting it during the night to avoid leakage, this one I sleep through. Occasionally it slips forward on my head causing leakage but is less often.",1
20,217,1507135490,"I'm new to CPAP. I've tried several masks that fit into your nose. I got sores and a lot of discomfort. As soon as I tried this mask, I knew it was the best one. The comfort level is great. The opening under the nose seals well. I'm able to lay on my side without the head strap digging in or bothering me. I plan on staying with this mask.",1
20,218,1507072080,"I was originally on a full nasal mask. A year ago I switched to a nasal pillow mask, due to my nose getting sore. At first the nasal pillow type I had worked good, but I had issue with air leaking after I would move in my sleep. The noise that occurred from the leaking air was upsetting my wife. \\r\\n\\r\\nI was originally concerned about the reports of this mask being noisy, but have had no issues at all. No problem with leakage. Love the hose connection on the top of the head. I often read in bed, and it\\u2019s much easier now. I am sleeping thru the night, which was not happening with my old mask.",2
20,219,1506960603,"I've used one for over a year. Just ordered this to use with my new mini-cpap travel machine. I love these dreamware masks. Very comfortable, for me, compared to all other masks I've ever used.",1
20,220,1506750040,Strap does not give enough support.,0
20,221,1506519449,What a drastic improvement over previous nasal pillows and mask. Sometimes I don't even know it's there until I wake up and realize what deep sleep I had. Excellent product! I'd reccomend it to any CPAP user.,2
20,222,1505396899,"This is my favorite mask of the several I've tried over the years. Love the soft nose piece that rests below the nose and doesn't swell my nose the way pillows do with the fairly high pressure setting I need. Also, the wrapped straps leave no marks on my face. The back straps slip on my hair occasionally, but a quick tug to set them back in place does the trick.  Highly recommend this mask.",5
20,223,1504797665,I like this replacement to my 2 chewed-by-dog other nose pillow masks.  It's soft and more comfortable.,1
20,224,1504369431,Unfortunately this wonderful mask just doesn't work for me. It just didn't fit me. If I were a sound back sleeper it would be excellent I toss and turn too much,3
20,225,1504099059,"I've used several different types of masks and this one is the most comfortable.  If you have a big head, like I do, I wouldn't be worried about the medium sized frame.  It fits just fine.",3
20,226,1504015566,it is the most comfortable mask so far.,1
20,227,1504012523,The best mask I have found. I feel I'm finally getting the full benefit of my treatment. Thank You,3
20,228,1503491838,"despite the aesthetic look, which is much better than masks with the hose below the mouth, and the fact that the hose at the top of the head is convenient, i was not able to get used to the additional noise level, the constant stream of air escaping from the front of the nose piece thru the pressure balancing pinhole, or how the mask behaved on ramp down of pressure in the morning.",4
20,229,1503432136,The nasal pillows are too soft so they move around enough to require constant adjustment. May I suggest nasal pillows be made of less flexing material that extends into the nostrils a bit to keep them in place. The side delivery air tubes are excellent.,5
20,230,1503259386,I' getting used to it but I'm going to have to purchase a chin strap I believe.,2
20,231,1502826571,"This is the least restrictive, lightest and most comfortable mask I have ever used!  It is simple to apply, and I love being able to wear my glasses with it.  I have a huge head, so the Medium may be a bit small for me - as such, I do have problems keeping a good seal in place.  But that's a small price to pay to be able to enjoy having so much less appliance pressing on my face.  I definitely recommend this product",4
20,232,1502044005,Apparently I and several others are of the same opinion... The air tubes on the side of the face are just too loud. Stick your head in a jet engine and nighty night? I couldn't do it... Back it goes.,9
20,233,1501945986,I received this very quickly and used it the first night and every night since.  It is very comfortable and much lighter than the previous nose pillow headware that I was using.  No metal parts.  You might have to try different size cushions until you feel right.,6
20,234,1501940495,"Love this mask! Soft, unobtrusive, easy to clean and non-irritating. Best mask I've ever used. Highly recommend it!",4
20,235,1501622353,"This is, by far, the best mask to buy.  Nothing sticking up your nose and the tubing comes out the top of your head so you can move around freely without waking up.  I highly recommend this mask for a good nights sleep!!",5
20,236,1500992733,Excellent fit at last the one that I need it,3
20,237,1500846884,"Been a CPAP user for 12 years, used about every kind of mask.  This one gets five stars, mainly because it is comfortable and is so very scrunchable. It can take up less space that anything except the cloth masks.  Used it only on a 3 week vacation, just after getting it.  Does require some readjusting during night, but all do. EZ to clean, and take apart, reassemble. Love this, and will get more.",2
20,238,1500660758,Finally I have found a simple non irritating nasal mask that doesn't have any leaks every time I turn during the night. My pressure is 19 which was too high for most of the non tight fitting masks.  Plus with the covers that come with the mask there is barely any indentation or mark on my face when I get up.  I have a whole box of nasal masks I have tried and I can now throw them all away.,3
20,239,1500410362,"I love a couple of things about this headgear. First, its design eliminates getting tangled up with the hose in the middle of the night, and secondly is the comfort of the mask. Its comfortable, and it doesn't leak. It really works. I have been using the Swift FX for several years, and I love that mask too. The only downside of the DreamWear headgear is that I hear air noise in the nose piece. The Swift FX is quieter. But the advantage of the DreamWear headgear is it eliminates hassling with hose throughout the night. Both the DreamWear and the Swift FX are head and shoulders better than any other headgear I've ever tried, and I've tried many.",5
20,240,1500138962,I have been using this mask for over 2 years and it is far and away the best one I have found.  No irritation like nasal pillows and a great seal with minimal strap tightening.,2
20,241,1499956457,Finally a non-restrictive comfortable headgear. Love it.,0
